"date";"Ïàé";"Ñ×À";"id"
2018-04-13;212.66;81524530.86;166
2018-04-12;218.21;83650045.63;166
2018-04-11;210.95;81712848.34;166
2018-04-10;199.23;77173250.85;166
2018-04-09;193.28;74866477.98;166
2018-04-06;192.16;74434538.89;166
2018-04-05;199.75;77374120.74;166
2018-04-04;199.14;77138697.97;166
2018-04-03;195.28;75640813.81;166
2018-04-02;195.25;75631404.03;166
2018-03-30;203.91;79044007.33;166
2018-03-29;203.24;78784000.65;166
2018-03-28;199.9;78137541.87;166
2018-03-27;199.37;78335023.97;166
2018-03-26;204.53;80361395.35;166
2018-03-23;200.4;78739749.1;166
2018-03-22;208.62;81968424.32;166
2018-03-21;211.82;84241679.3;166
2018-03-20;208.57;82949100.02;166
2018-03-19;208.74;83016491.3;166
2018-03-16;212.76;84617025.73;166
2018-03-15;212.95;85580180.91;166
2018-03-14;213.21;85688222.07;166
2018-03-13;212.6;85440662.04;166
2018-03-12;215.62;86655283.98;166
2018-03-07;207.23;83282175.67;166
2018-03-06;207.31;83316841.08;166
2018-03-05;204.88;83206186.2;166
2018-03-02;199.73;81114701.42;166
2018-03-01;196.29;79720240;166
2018-02-28;196.2;80212536.21;166
2018-02-27;198.86;81300135.5;166
2018-02-26;203.19;83069371.79;166
2018-02-22;199.88;81716952.18;166
2018-02-21;200.07;81795499.91;166
2018-02-20;199.33;81491418.76;166
2018-02-19;201.56;82404770.39;166
2018-02-16;201.49;82433376.92;166
2018-02-15;204.41;83627853.43;166
2018-02-14;203.65;83317280.06;166
2018-02-13;200.38;81980046.66;166
2018-02-12;199.92;82077432.18;166
2018-02-09;194.08;79681245.13;166
2018-02-08;190.29;78123082.17;166
2018-02-07;198.8;81619039.19;166
2018-02-06;196.28;80582944.01;166
2018-02-05;190.06;78772558.83;166
2018-02-02;196.38;81389515.39;166
2018-02-01;201.2;83390308.23;166
2018-01-31;201.58;83547043.65;166
2018-01-30;205.12;87106815.52;166
2018-01-29;204.73;87126555.71;166
2018-01-26;206.23;87976832.31;166
2018-01-25;206.26;87990330.67;166
2018-01-24;207.6;89263788.61;166
2018-01-23;209.08;89900885.88;166
2018-01-22;207.06;89031000.41;166
2018-01-19;204.39;87965618.06;166
2018-01-18;202.32;87074606.18;166
2018-01-17;202.12;86986146.98;166
2018-01-16;200.93;86475502.87;166
2018-01-15;203.87;87738533.5;166
2018-01-12;206.17;88785578.52;166
2018-01-11;205.98;88701194.54;166
2018-01-10;202.87;87468320.66;166
2018-01-09;201.77;86992089.96;166
2021-04-01;3582.9;4242279.2;266
2021-03-31;3589.33;4249883.86;266
2021-03-30;3580.92;4239932.07;266
2021-03-29;3598.36;4260574.74;266
2021-03-26;3585.93;4245866.03;266
2021-03-25;3546.74;4199457.05;266
2021-03-24;3551.23;4198840.13;266
2021-03-23;3535.55;4180301.31;266
2021-03-22;3562.83;4212554.35;266
2021-03-19;3567.04;4216535.14;266
2021-03-18;3559.55;4207680.11;266
2021-03-17;3592.6;4246748.65;266
2021-03-16;3631.23;4292416.53;266
2021-03-15;3657.98;4315519.17;266
2021-03-12;3611.3;4260447.17;266
2021-03-11;3604.77;4252749.05;266
2021-03-10;3575.01;4217637.66;266
2021-03-09;3601.07;4248388.71;266
2021-03-05;3537.55;4173440.61;266
2021-03-04;3476.61;4101552.65;266
2021-03-03;3494.64;4122822.95;266
2021-03-02;3494.75;4122955.01;266
2021-03-01;3478.02;4103219.15;266
2021-02-26;3438.95;4057122.88;266
2021-02-25;3468.14;4091554.95;266
2021-02-24;3483.06;4109163.01;266
2021-02-20;3512.91;4141402.26;266
2021-02-19;3517.71;4144090.48;266
2021-02-18;3481.15;4094093.48;266
2021-02-17;3525.41;4141196.95;266
2021-02-16;3551.89;4172300.64;266
2021-02-15;3560.2;4182064.29;266
2021-02-12;3517.15;4131495.99;266
2021-02-11;3489.12;4098572.47;266
2021-02-10;3501.98;4113667.55;266
2021-02-09;3532.4;4149404.43;266
2021-02-08;3547.36;4166985.02;266
2021-02-05;3510.41;4123576.99;266
2021-02-04;3492.37;4102388.77;266
2021-02-03;3470.69;4076916.75;266
2021-02-02;3456.1;4059782.74;266
2021-02-01;3437;4037341.62;266
2021-01-29;3402.61;3995956.03;266
2021-01-28;3475.35;4078390.86;266
2021-01-27;3473.95;4076757.87;266
2021-01-26;3520.44;4131312.96;266
2021-01-25;3501.03;4105563.81;266
2021-01-22;3492.9;4096029.41;266
2021-01-21;3530.81;4140488.31;266
2021-01-20;3578.85;4196816.84;266
2021-01-19;3552.08;4165423.38;266
2021-01-18;3564.85;4180403.83;266
2021-01-15;3558.49;4172942.19;266
2021-01-14;3604.96;4227435.99;266
2021-01-13;3569.66;4186046.07;266
2021-01-12;3585.07;4204112.42;266
2021-01-11;3574.96;4192251.49;266
2020-12-31;3414.23;4003767.62;266
2020-12-30;3415.38;4005119.49;266
2020-12-29;3393.41;3979362.03;266
2020-12-28;3375.72;3958610.04;266
2020-12-25;3353.72;3932820.31;266
2020-12-24;3347.57;3920648.66;266
2020-12-23;3349.74;3923193.68;266
2020-12-22;3336.87;3909477.42;266
2020-12-21;3316.95;3886138;266
2020-12-18;3361.48;3938305.23;266
2020-12-17;3375.07;3954238.17;266
2020-12-16;3364.05;3941318.22;266
2020-12-15;3356.15;3932071.09;266
2020-12-14;3345.73;3919854.55;266
2020-12-11;3353.83;3926357.96;266
2020-12-10;3346.92;3918275.12;266
2020-12-09;3304.8;3868964.57;266
2020-12-08;3304.29;3868363.79;266
2020-12-07;3305.81;3870146.02;266
2020-12-04;3303.91;3867923.51;266
2020-12-03;3278.28;3837921.33;266
2020-12-02;3300.16;3863535.54;266
2020-12-01;3282.43;3842774.82;266
2020-11-30;3238.77;3791661.5;266
2020-11-27;3283.53;3844067.24;266
2020-11-26;3282.4;3842734.24;266
2020-11-25;3288.86;3850298.36;266
2020-11-24;3264.13;3821351.93;266
2020-11-23;3246.73;3808709.47;266
2020-11-20;3249.27;3811682.73;266
2020-11-19;3247.36;3809447.83;266
2020-11-18;3261.9;3826497.05;266
2020-11-17;3242.27;3803470.94;266
2020-11-16;3266.56;3831962.52;266
2020-11-13;3226.59;3785080.39;266
2020-11-12;3190.9;3743211.94;266
2020-11-11;3188.68;3740612.22;266
2020-11-10;3190.42;3742642.95;266
2020-11-09;3161.08;3708232.82;266
2020-11-06;3085.15;3619158.17;266
2020-11-05;3067.05;3597926.24;266
2020-11-03;3011.92;3533245.85;266
2020-11-02;2973.68;3488396.54;266
2020-10-30;2919.65;3425013.33;266
2020-10-29;2945.36;3455167.52;266
2020-10-28;2928.2;3435041.58;266
2020-10-27;3007.43;3527988.04;266
2020-10-26;3026.88;3550804.65;266
2020-10-23;3065.85;3596510.65;266
2020-10-22;3057.08;3586224.57;266
2020-10-21;3041.64;3568113.52;266
2020-10-20;3059.27;3588794.22;266
2020-10-19;3030.15;3554642.68;266
2020-10-16;3042.91;3569611.01;266
2020-10-15;3052.01;3580285.51;266
2020-10-14;3090.35;3625252.23;266
2020-10-13;3068.13;3594244.57;266
2020-10-12;3090.41;3620342.12;266
2020-10-09;3070.34;3593853.6;266
2020-10-08;3090.04;3616914.96;266
2020-10-07;3085.92;3612095.24;266
2020-10-06;3114.56;3645618.56;266
2020-10-05;3110.37;3640714.48;266
2020-10-02;3058.29;3579756.07;266
2020-10-01;3072.71;3596636.26;266
2020-09-30;3095.49;3623298.96;266
2020-09-29;3100.08;3628673.69;266
2020-09-28;3125.06;3649589.47;266
2020-09-25;3099.89;3620201.75;266
2020-09-24;3095.56;3614147.16;266
2020-09-23;3102.55;3622310;266
2020-09-22;3121.32;3644230.87;266
2020-09-21;3109.66;3630610.77;266
2020-09-18;3178.85;3711398.94;266
2020-09-17;3191.02;3725598.14;266
2020-09-16;3182.29;3715411.48;266
2020-09-15;3187.43;3721409.79;266
2020-09-14;3151.02;3678906.06;266
2020-09-11;3135.26;3660499.98;266
2020-09-10;3110.85;3632000.33;266
2020-09-09;3105.84;3626158.23;266
2020-09-08;3101.63;3621237.19;266
2020-09-07;3142.8;3619553.54;266
2020-09-04;3147.12;3624527.47;266
2020-09-03;3128.36;3602917.84;266
2020-09-02;3152.97;3631261.58;266
2020-09-01;3182.62;3665418.55;266
2020-08-31;3168.54;3649197.61;266
2020-08-28;3200.03;3685461.11;266
2020-08-27;3218.73;3706007.67;266
2020-08-26;3239.27;3729664.44;266
2020-08-25;3221.31;3708986.46;266
2020-08-24;3233.4;3722898.72;266
2020-08-21;3211.49;3697672.9;266
2020-08-20;3212.9;3699297.02;266
2020-08-19;3264.92;3759192.31;266
2020-08-18;3264.95;3759225.56;266
2020-08-17;3277.82;3772070;266
2020-08-14;3279.68;3774206.73;266
2020-08-13;3282.7;3777680.01;266
2020-08-12;3272.76;3766242.18;266
2020-08-11;3224.87;3711133.07;266
2020-08-10;3221.2;3706911.97;266
2020-08-07;3217.82;3723240.04;266
2020-08-06;3244.28;3753850.01;266
2020-08-05;3230.26;3737631.63;266
2020-08-04;3192.23;3692634.7;266
2020-08-03;3174.94;3672638.48;266
2020-07-31;3163.29;3659164.51;266
2020-07-30;3137.34;3629147.9;266
2020-07-29;3173.88;3671411.73;266
2020-07-28;3147.07;3640400.47;266
2020-07-27;3165.81;3662074.84;266
2020-07-24;3103.38;3586893.96;266
2020-07-23;3077.09;3556501.65;266
2020-07-22;3070.16;3548496.9;266
2020-07-21;3050.75;3526063.09;266
2020-07-20;3031.84;3504203.16;266
2020-07-17;2998.01;3462130.4;266
2020-07-16;2989.84;3452701.62;266
2020-07-15;2972.38;3432534.19;266
2020-07-14;2961.94;3420482.54;266
2020-07-13;2973.86;3434248.26;266
2020-07-10;3004.32;3469415.24;266
2020-07-09;2989.26;3452030.49;266
2020-07-08;3000.87;3465441.21;266
2020-07-07;2990.09;3452987.68;266
2020-07-06;3007.37;3472939.62;266
2020-07-03;2978.9;3440067.88;266
2020-07-02;2955.22;3412717.63;266
2020-06-30;2929.14;3382602.7;266
2020-06-29;2935.72;3389212.56;266
2020-06-26;2924.94;3376770.24;266
2020-06-25;2919.12;3370045.48;266
2020-06-23;2934.41;3387702.96;266
2020-06-22;2922.32;3373744.98;266
2020-06-19;2898.52;3346266.12;266
2020-06-18;2875.45;3319625.91;266
2020-06-17;2876.02;3315340.66;266
2020-06-16;2883.26;3323685.23;266
2020-06-15;2858.34;3294956.33;266
2020-06-11;2877.28;3316790.24;266
2020-06-10;2913.28;3358285.13;266
2020-06-09;2925.72;3372630.94;266
2020-06-08;2924.64;3371389.77;266
2020-06-05;2915.2;3360508.3;266
2020-06-04;2904.44;3348093.73;266
2020-06-03;2959.33;3411368.1;266
2020-06-02;2939.46;3388472.19;266
2020-06-01;2913.72;3358794.45;266
2020-05-29;2890.75;3332319.72;266
2020-05-28;2909.02;3353380.46;266
2020-05-27;2880.73;3320694.19;266
2020-05-26;2899.82;3342768.95;266
2020-05-25;2896.3;3338709.88;266
2020-05-22;2860.86;3297858.97;266
2020-05-21;2877.96;3317574.01;266
2020-05-20;2911.02;3355684.81;266
2020-05-19;2867.04;3304980.88;266
2020-05-18;2849.33;3284571.77;266
2020-05-15;2783.56;3208754.59;266
2020-05-14;2775.7;3199688.61;266
2020-05-13;2795.47;3222486.43;266
2020-05-12;2821.45;3252431.56;266
2020-05-08;2819.69;3250402.86;266
2020-05-07;2813.41;3243167.59;266
2020-05-06;2824.06;3254447.24;266
2020-04-30;2839.25;3271953.81;266
2020-04-29;2833.15;3264921.67;266
2020-04-28;2780.66;3204437.52;266
2020-04-27;2760.62;3181340.88;266
2020-04-24;2745.98;3164475.54;266
2020-04-23;2783.07;3207214.94;266
2020-04-22;2749.63;3168677.52;266
2020-04-21;2678.98;3087256.23;266
2020-04-20;2703.65;3115684.41;266
2020-04-17;2722.77;3137721.21;266
2020-04-16;2701.23;3112905.14;266
2020-04-15;2682.54;3091357.72;266
2020-04-14;2812.18;3240762.21;266
2020-04-13;2803.36;3230593.26;266
2020-04-10;2841.96;3275077.06;266
2020-04-09;2844.02;3277448.17;266
2020-04-08;2806.57;3234294.44;266
2020-04-07;2784.59;3208964.02;266
2020-04-06;2765.22;3186646.72;266
2020-03-31;2576.02;2968606.27;266
2020-03-27;2576.02;2968606.27;266
2020-03-26;2647.57;3051066.24;266
2020-03-25;2577.61;2970446.73;266
2020-03-24;2536.56;2923138.86;266
2020-03-23;2377.08;2739352.89;266
2020-03-20;2428.73;2798873.52;266
2020-03-19;2377.17;2739449.98;266
2020-03-18;2251.36;2594475.4;266
2020-03-17;2340.34;2697013.2;266
2020-03-16;2365.99;2726564.46;266
2020-03-13;2456.45;2830810.85;266
2020-03-12;2445.1;2817738.81;266
2020-03-11;2654.66;3059231.32;266
2020-03-10;2694.36;3104987.37;266
2020-03-06;2883.97;3323494.73;266
2020-03-05;2953.08;3403135.45;266
2020-03-04;2964.87;3416720.95;266
2020-03-03;2976.46;3430077.94;266
2020-03-02;2942.96;3391473.89;266
2020-02-28;2922.54;3367940.55;266
2020-02-27;3060.8;3527274.86;266
2020-02-26;3148.09;3627868.87;266
2020-02-25;3143.69;3622797.68;266
2020-02-21;3222.04;3713087.13;266
2020-02-20;3225.73;3717330.12;266
2020-02-19;3218.65;3709172.43;266
2020-02-18;3160.92;3642648.99;266
2020-02-17;3191.82;3678254.37;266
2020-02-14;3185.26;3670697.84;266
2020-02-13;3182.39;3667385.63;266
2020-02-12;3188.05;3673916.32;266
2020-02-11;3157.87;3639138.47;266
2020-02-10;3113.72;3588252.1;266
2020-02-07;3123.6;3599639.04;266
2020-02-06;3130.46;3607542.3;266
2020-02-05;3155.71;3636647.64;266
2020-02-04;3127.43;3604057.09;266
2020-02-03;3107.39;3575962.68;266
2020-01-31;3119.56;3589969.72;266
2020-01-30;3156.23;3632159.78;266
2020-01-29;3173.39;3651916.41;266
2020-01-28;3158.7;3635011.47;266
2020-01-27;3141.04;3614681.8;266
2020-01-24;3180.55;3660147.66;266
2020-01-23;3161.76;3638534.81;266
2020-01-22;3200.03;3682566.4;266
2020-01-21;3227.14;3713768.68;266
2020-01-20;3246.6;3736162.73;266
2020-01-17;3220.42;3706036.4;266
2020-01-16;3192.51;3673910.88;266
2020-01-15;3168;3645705.54;266
2020-01-14;3149.2;3624075.65;266
2020-01-13;3160.68;3637286.19;266
2020-01-10;3128.67;3600452.19;266
2020-01-09;3111.79;3581024.26;266
2019-12-31;3024.21;3480238.49;266
2019-12-30;3025.13;3481292.11;266
2019-12-27;3024.03;3480030.82;266
2019-12-26;2998.44;3450580.11;266
2019-12-25;2998.34;3450468.57;266
2019-12-24;2991.15;3442193.03;266
2019-12-23;2988.41;3439042.38;266
2019-12-20;2985.78;3431017.49;266
2019-12-19;2980.04;3454732.47;266
2019-12-18;2988.49;3464524.73;266
2019-12-17;2973.66;3447329.7;266
2019-12-16;2979.73;3454365.43;266
2019-12-13;2957.54;3403647.89;266
2019-12-12;2953.01;3398435.43;266
2019-12-11;2943.55;3387542.1;266
2019-12-10;2916.05;3355900.96;266
2019-12-09;2920.09;3360545.52;266
2019-12-06;2897.92;3335037.42;266
2019-12-05;2884.74;3319869.95;266
2019-12-04;2892.26;3328520.88;266
2019-12-03;2880.13;3314555.95;266
2019-12-02;2908.46;3347158.5;266
2019-11-29;2908.82;3347578.42;266
2019-11-28;2907.13;3345626.37;266
2019-11-27;2908.5;3347210.39;266
2019-11-26;2909.07;3347860.31;266
2019-11-25;2931.71;3373919.28;266
2019-11-22;2918.61;3358845.66;266
2019-11-21;2920.67;3361218.43;266
2019-11-20;2916.34;3356232.38;266
2019-11-19;2918.03;3358177.97;266
2019-11-18;2899.72;3337106.18;266
2019-11-15;2921.43;3362092.88;266
2019-11-14;2903.77;3341762.39;266
2019-11-13;2916.68;3356620.42;266
2019-11-12;2934.98;3377686.53;266
2019-11-11;2941.19;3384834.67;266
2019-11-08;2953.16;3398607.34;266
2019-11-07;2979.73;3429187.51;266
2019-11-06;2958.25;3404467.41;266
2019-11-05;2931.56;3373752.51;266
2019-11-01;2919.76;3360168.32;266
2019-10-31;2896.12;3332963.19;266
2019-10-30;2906.42;3344816.09;266
2019-10-29;2884.89;3320038.35;266
2019-10-28;2874.08;3307597.29;266
2019-10-25;2876.13;3309953.63;266
2019-10-24;2872.09;3305306.84;266
2019-10-23;2831.97;3259131.2;266
2019-10-22;2823.07;3248890.22;266
2019-10-21;2795.66;3217342.88;266
2019-10-18;2803.64;3226529.33;266
2019-10-17;2784.67;3204701.97;266
2019-10-16;2787.17;3207582.01;266
2019-10-15;2759.16;3175338.77;266
2019-10-14;2744.46;3158424.66;266
2019-10-11;2744.83;3158854.83;266
2019-10-10;2744.28;3158220.03;266
2019-10-09;2732.87;3145090.59;266
2019-10-08;2723.89;3134754.28;266
2019-10-07;2733.42;3145714.72;266
2019-10-04;2696.54;3103281.19;266
2019-10-03;2720.9;3131313.34;266
2019-10-02;2722.06;3132643.53;266
2019-10-01;2751.22;3166209.82;266
2019-09-30;2744.52;3158498.94;266
2019-09-27;2753.01;3168267.61;266
2019-09-26;2754.06;3169477.3;266
2019-09-25;2738.2;3151223.38;266
2019-09-24;2735.52;3148132.02;266
2019-09-23;2756.26;3172004.95;266
2019-09-20;2750.97;3165922.6;266
2019-09-19;2758.89;3175035.82;266
2019-09-18;2776.35;3195121.7;266
2019-09-17;2769.58;3187335.54;266
2019-09-16;2777.26;3196167.31;266
2019-09-13;2739.34;3152531.23;266
2019-09-12;2747.97;3162461.97;266
2019-09-11;2759.15;3175330.44;266
2019-09-10;2739.41;3152609.84;266
2019-09-09;2748.51;3163083.58;266
2019-09-06;2759.48;3175708.58;266
2019-09-05;2771.52;3189564.02;266
2019-09-04;2763.46;3180295.96;266
2019-09-03;2748.1;3162619.21;266
2019-09-02;2757.64;3173593.2;266
2019-08-30;2735.77;3148428.96;266
2019-08-29;2719.05;3129178.4;266
2019-08-28;2702.02;3109584.95;266
2019-08-27;2683.73;3088532.06;266
2019-08-26;2699.21;3106352.63;266
2019-08-23;2689.03;3094637.5;266
2019-08-22;2698.71;3105773.02;266
2019-08-21;2691.44;3097413.36;266
2019-08-20;2681.63;3086120.08;266
2019-08-19;2669.37;3075239.83;266
2019-08-16;2651.27;3054379.43;266
2019-08-15;2660.8;3065356.52;266
2019-08-14;2673.8;3080337.4;266
2019-08-13;2698.8;3052767.88;266
2019-08-12;2702.46;3056899.69;266
2019-08-09;2700.58;3054774.46;266
2019-08-08;2718.68;3075254.57;266
2019-08-07;2705.15;3059948.68;266
2019-08-06;2707.83;3061972.68;266
2019-08-05;2692.46;3044597.74;266
2019-08-02;2695.83;3048407.61;266
2019-08-01;2735.25;3092984.26;266
2019-07-31;2746;3105140.66;266
2019-07-30;2737.26;3095252.94;266
2019-07-29;2732.23;3089572.51;266
2019-07-26;2726.83;3083460.66;266
2019-07-25;2707.76;3061893.86;266
2019-07-24;2690.68;3042587.5;266
2019-07-23;2696.91;3049628.73;266
2019-07-22;2689.82;3041613.47;266
2019-07-19;2701.68;3055020.13;266
2019-07-18;2704.1;3057762.75;266
2019-07-17;2683.83;3034839.09;266
2019-07-16;2703.33;3056885.25;266
2019-07-15;2712.2;3066920.14;266
2019-07-12;2710.98;3065543.14;266
2019-07-11;2722.66;3078746.55;266
2019-07-10;2755.94;3116378.4;266
2019-07-09;2760;3120973.51;266
2019-07-08;2736.21;3094070.45;266
2019-07-05;2745.61;3104701.59;266
2019-07-04;2747.34;3106652.73;266
2019-07-03;2723.8;3080031.14;266
2019-07-02;2717.03;3072376.09;266
2019-07-01;2696.73;3049422.15;266
2019-06-28;2685.93;3037215.87;266
2019-06-27;2689.71;3041485.71;266
2019-06-26;2689.51;3041256.86;266
2019-06-25;2663.13;3011427.99;266
2019-06-24;2673.53;3023195.39;266
2019-06-21;2667.51;3016385.69;266
2019-06-20;2664.08;3012504.61;266
2019-06-19;2660.87;3008869.65;266
2019-06-18;2650.05;2996637.91;266
2019-06-17;2629.02;2972859.3;266
2019-06-14;2627.5;2971139.94;266
2019-06-13;2620.6;2963334.97;266
2019-06-11;2586.21;2924452.42;266
2019-06-10;2571.69;2908030.04;266
2019-06-07;2567.69;2903504.46;266
2019-06-06;2561.38;2896378.04;266
2019-06-05;2546.49;2879532.12;266
2019-06-04;2544.32;2877078.47;266
2019-06-03;2557.03;2891450.13;266
2019-05-31;2516.28;2845378.34;266
2019-05-30;2512.29;2840867.2;266
2019-05-29;2504.21;2831725.72;266
2019-05-28;2491.84;2817736.09;266
2019-05-27;2515.04;2843973.93;266
2019-05-24;2507.68;2835647.18;266
2019-05-23;2503.39;2830803.82;266
2019-05-22;2523.47;2853508.61;266
2019-05-21;2502.66;2829970.56;266
2019-05-20;2479.64;2803942.29;266
2019-05-17;2481.57;2806127.13;266
2019-05-16;2490.77;2816530.13;266
2019-05-15;2475.28;2789011.88;266
2019-05-14;2479.57;2793842.13;266
2019-05-13;2440.28;2749572.23;266
2019-05-08;2474.78;2788450.61;266
2019-05-07;2477.24;2791221.81;266
2019-05-06;2478.99;2793187.71;266
2019-04-30;2459.61;2771356.27;266
2019-04-29;2472.06;2785384.73;266
2019-04-26;2467.91;2780707.72;266
2019-04-25;2463.7;2775965.85;266
2019-04-24;2474.65;2788303.66;266
2019-04-23;2480.27;2794630.86;266
2019-04-22;2483.05;2797769.51;266
2019-04-19;2473.04;2786491.39;266
2019-04-18;2464.54;2776913.95;266
2019-04-17;2474.27;2787878.32;266
2019-04-16;2469;2781936.49;266
2019-04-15;2454.51;2765609.72;266
2019-04-12;2461.13;2773065.26;266
2019-04-11;2456.84;2768238.85;266
2019-04-10;2482.47;2791114.59;266
2019-04-09;2471.72;2779029.99;266
2019-04-08;2457.68;2763237.01;266
